both,WAVESUSDT,1719823046259.0908,1719823046103,"[[['1.067', '740'], ['1.0665', '2416.9'], ['1.066', '3162.4'], ['1.0655', '3003.1'], ['1.065', '8419.3']], [['1.0695', '6404.2'], ['1.069', '6987.5'], ['1.0685', '4819.1'], ['1.068', '4032.2'], ['1.0675', '1501.8']]]"
both,OMGUSDT,1719823046312.5051,1719823046142,"[[['0.3429', '5428.8'], ['0.3428', '7163.9'], ['0.3427', '10491.7'], ['0.3426', '4475.5'], ['0.3425', '14467.8']], [['0.3435', '4941'], ['0.3434', '4688.8'], ['0.3433', '3909.1'], ['0.3432', '4000'], ['0.3431', '955.6']]]"
both,HBARUSDT,1719823046361.299,1719823046240,"[[['0.07699', '1'], ['0.07697', '648'], ['0.07696', '11019'], ['0.07695', '28995'], ['0.07694', '76783']], [['0.07704', '56639'], ['0.07703', '29455'], ['0.07702', '51718'], ['0.07701', '20253'], ['0.077', '27893']]]"
both,KSMUSDT,1719823046408.185,1719823046268,"[[['24.11', '57.01'], ['24.1', '111.35'], ['24.09', '257.71'], ['24.08', '153.12'], ['24.07', '411.48']], [['24.16', '502.31'], ['24.15', '655.81'], ['24.14', '332.69'], ['24.13', '227.9'], ['24.12', '68.74']]]"
both,EGLDUSDT,1719823046460.802,1719823046339,"[[['30.12', '17.83'], ['30.11', '113.59'], ['30.1', '334.88'], ['30.09', '420.69'], ['30.08', '148.37']], [['30.17', '356.32'], ['30.16', '247.21'], ['30.15', '166.17'], ['30.14', '99.31'], ['30.13', '16.18']]]"
both,RENUSDT,1719823046508.013,1719823046347,"[[['0.04985', '246.3'], ['0.04984', '8142.7'], ['0.04983', '20401.9'], ['0.04982', '24001'], ['0.04981', '43762.5']], [['0.0499', '18900.5'], ['0.04989', '18121.7'], ['0.04988', '37502.7'], ['0.04987', '38378.1'], ['0.04986', '10251.4']]]"
both,ZILUSDT,1719823046561.4587,1719823046404,"[[['0.01769', '39580'], ['0.01768', '356820'], ['0.01767', '403820'], ['0.01766', '653990'], ['0.01765', '741940']], [['0.01774', '732680'], ['0.01773', '922820'], ['0.01772', '595690'], ['0.01771', '290650'], ['0.0177', '92080']]]"
both,IOSTUSDT,1719823046608.9932,1719823046442,"[[['0.006588', '2813'], ['0.006587', '206960'], ['0.006586', '215505'], ['0.006585', '164919'], ['0.006584', '226245']], [['0.006594', '344121'], ['0.006593', '507281'], ['0.006592', '78139'], ['0.006591', '8714'], ['0.00659', '89122']]]"
both,SUSHIUSDT,1719823046658.4521,1719823046561,"[[['0.8451', '627'], ['0.845', '1290.2'], ['0.8449', '310'], ['0.8448', '2244.5'], ['0.8447', '2020.3']], [['0.8456', '1798.8'], ['0.8455', '626.5'], ['0.8454', '135'], ['0.8453', '8.9'], ['0.8452', '1372.3']]]"
both,SXPUSDT,1719823046710.398,1719823046515,"[[['0.2448', '3502.6'], ['0.2447', '11665.7'], ['0.2446', '24763'], ['0.2445', '22257.8'], ['0.2444', '38314.6']], [['0.2453', '19785.6'], ['0.2452', '13849.6'], ['0.2451', '14860.4'], ['0.245', '9063.2'], ['0.2449', '2900']]]"
